Cropping_situation;Crop;Asso_pure;Site;Year;Yields;N_fertilization_rate;Sowing_date;Sowing_density;PAWC;Soil_N_organic;Interrang;tot_rainfall;veg_rainfall;rep_rainfall;critical_rainfall;nb_days_60;nb_days_0;max_days_0
Mali_sgcw_2008_N4a;Cowpea;associee;Mali;2008;0.3183;80;192;4;156.822;0.01;0.4;721.6;347.5;374.1;414.1;0;71;10
Mali_sgcw_2008_N4p;Sorghum;associee;Mali;2008;2.53019;80;177;6;156.822;0.01;0.4;825.3;739.1;86.2;98.3;0;82;10
Mali_sgcw_2008_N5a;Cowpea;associee;Mali;2008;0.3015;100;192;4;156.822;0.01;0.4;721.6;347.5;374.1;414.1;0;71;10
Mali_sgcw_2008_N5p;Sorghum;associee;Mali;2008;3.00709;100;177;6;156.822;0.01;0.4;825.3;739.1;86.2;98.3;0;82;10
Mali_sgcw_2008_N6a;Cowpea;associee;Mali;2008;0.29404;120;192;4;156.822;0.01;0.4;721.6;347.5;374.1;414.1;0;71;10
Mali_sgcw_2008_N6p;Sorghum;associee;Mali;2008;3.51341;120;177;6;156.822;0.01;0.4;825.3;739.1;86.2;98.3;0;82;10
Mali_sgcw_2008_N7a;Cowpea;associee;Mali;2008;0.29234;140;192;4;156.822;0.01;0.4;721.6;347.5;374.1;414.1;0;71;10
Mali_sgcw_2008_N7p;Sorghum;associee;Mali;2008;4.01386;140;177;6;156.822;0.01;0.4;825.3;739.1;86.2;98.3;0;82;10
Mali_sgcw_2008_N8a;Cowpea;associee;Mali;2008;0.29157;160;192;4;156.822;0.01;0.4;721.6;347.5;374.1;414.1;0;71;10
Mali_sgcw_2008_N8p;Sorghum;associee;Mali;2008;4.27389;160;177;6;156.822;0.01;0.4;825.3;739.1;86.2;98.3;0;82;10
Mali_sgcw_2008_N9a;Cowpea;associee;Mali;2008;0.29093;180;192;4;156.822;0.01;0.4;721.6;347.5;374.1;414.1;0;71;10
Mali_sgcw_2008_N9p;Sorghum;associee;Mali;2008;4.38418;180;177;6;156.822;0.01;0.4;825.3;739.1;86.2;98.3;0;82;10
Mali_sgcw_2009_N0a;Cowpea;associee;Mali;2009;0.49132;0;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N0p;Sorghum;associee;Mali;2009;0.70338;0;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N1a;Cowpea;associee;Mali;2009;0.43157;20;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N1p;Sorghum;associee;Mali;2009;1.07871;20;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N2a;Cowpea;associee;Mali;2009;0.38085;40;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N2p;Sorghum;associee;Mali;2009;1.47977;40;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N3a;Cowpea;associee;Mali;2009;0.34011;60;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N3p;Sorghum;associee;Mali;2009;1.95461;60;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N4a;Cowpea;associee;Mali;2009;0.31001;80;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N4p;Sorghum;associee;Mali;2009;2.48773;80;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N5a;Cowpea;associee;Mali;2009;0.30035;100;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N5p;Sorghum;associee;Mali;2009;3.05137;100;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N6a;Cowpea;associee;Mali;2009;0.29831;120;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N6p;Sorghum;associee;Mali;2009;3.67282;120;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N7a;Cowpea;associee;Mali;2009;0.29719;140;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N7p;Sorghum;associee;Mali;2009;4.34992;140;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N8a;Cowpea;associee;Mali;2009;0.29653;160;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N8p;Sorghum;associee;Mali;2009;4.5239;160;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2009_N9a;Cowpea;associee;Mali;2009;0.29651;180;192;4;156.822;0.01;0.4;688.8;279.1;409.7;230.6;0;70;14
Mali_sgcw_2009_N9p;Sorghum;associee;Mali;2009;4.63292;180;177;6;156.822;0.01;0.4;741.3;634.5;106.8;149.5;0;82;14
Mali_sgcw_2010_N0a;Cowpea;associee;Mali;2010;0.61198;0;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N0p;Sorghum;associee;Mali;2010;1.01663;0;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N1a;Cowpea;associee;Mali;2010;0.5532;20;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N1p;Sorghum;associee;Mali;2010;1.38003;20;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N2a;Cowpea;associee;Mali;2010;0.51049;40;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N2p;Sorghum;associee;Mali;2010;1.74887;40;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N3a;Cowpea;associee;Mali;2010;0.45719;60;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N3p;Sorghum;associee;Mali;2010;2.14831;60;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N4a;Cowpea;associee;Mali;2010;0.40677;80;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N4p;Sorghum;associee;Mali;2010;2.54594;80;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N5a;Cowpea;associee;Mali;2010;0.37855;100;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N5p;Sorghum;associee;Mali;2010;2.93858;100;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N6a;Cowpea;associee;Mali;2010;0.36201;120;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N6p;Sorghum;associee;Mali;2010;3.34577;120;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N7a;Cowpea;associee;Mali;2010;0.35475;140;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N7p;Sorghum;associee;Mali;2010;3.80013;140;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N8a;Cowpea;associee;Mali;2010;0.35246;160;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N8p;Sorghum;associee;Mali;2010;4.28723;160;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sgcw_2010_N9a;Cowpea;associee;Mali;2010;0.35119;180;192;4;156.822;0.01;0.4;1107.7;525.9;581.8;417;4;59;11
Mali_sgcw_2010_N9p;Sorghum;associee;Mali;2010;4.79483;180;177;6;156.822;0.01;0.4;1146.5;953;193.5;317.5;4;71;11
Mali_sorg_1991_N0;Sorghum;pure;Mali;1991;1.66884;0;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N1;Sorghum;pure;Mali;1991;2.31035;20;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N2;Sorghum;pure;Mali;1991;3.04875;40;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N3;Sorghum;pure;Mali;1991;3.88037;60;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N4;Sorghum;pure;Mali;1991;4.1691;80;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N5;Sorghum;pure;Mali;1991;4.37978;100;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N6;Sorghum;pure;Mali;1991;4.53567;120;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N7;Sorghum;pure;Mali;1991;4.64986;140;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N8;Sorghum;pure;Mali;1991;4.72799;160;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1991_N9;Sorghum;pure;Mali;1991;4.77769;180;177;6;156.822;0.01;0.4;671.1;645.1;26;81.1;2;72;8
Mali_sorg_1992_N0;Sorghum;pure;Mali;1992;1.78969;0;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N1;Sorghum;pure;Mali;1992;2.4097;20;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N2;Sorghum;pure;Mali;1992;3.12104;40;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N3;Sorghum;pure;Mali;1992;3.93715;60;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N4;Sorghum;pure;Mali;1992;4.29773;80;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N5;Sorghum;pure;Mali;1992;4.47684;100;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N6;Sorghum;pure;Mali;1992;4.60585;120;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N7;Sorghum;pure;Mali;1992;4.69975;140;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N8;Sorghum;pure;Mali;1992;4.76419;160;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1992_N9;Sorghum;pure;Mali;1992;4.80203;180;177;6;156.822;0.01;0.4;724.7;663.2;61.5;140.8;0;69;8
Mali_sorg_1993_N0;Sorghum;pure;Mali;1993;0.95351;0;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N1;Sorghum;pure;Mali;1993;1.45414;20;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N2;Sorghum;pure;Mali;1993;2.01497;40;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N3;Sorghum;pure;Mali;1993;2.64263;60;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N4;Sorghum;pure;Mali;1993;3.27145;80;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N5;Sorghum;pure;Mali;1993;3.77079;100;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N6;Sorghum;pure;Mali;1993;3.94601;120;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N7;Sorghum;pure;Mali;1993;4.08049;140;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N8;Sorghum;pure;Mali;1993;4.18156;160;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1993_N9;Sorghum;pure;Mali;1993;4.25119;180;177;6;156.822;0.01;0.4;643;624;19;36.3;3;77;19
Mali_sorg_1994_N0;Sorghum;pure;Mali;1994;1.32582;0;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N1;Sorghum;pure;Mali;1994;1.85295;20;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N2;Sorghum;pure;Mali;1994;2.45071;40;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N3;Sorghum;pure;Mali;1994;3.10779;60;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N4;Sorghum;pure;Mali;1994;3.78891;80;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N5;Sorghum;pure;Mali;1994;4.47756;100;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N6;Sorghum;pure;Mali;1994;4.65644;120;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N7;Sorghum;pure;Mali;1994;4.79321;140;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N8;Sorghum;pure;Mali;1994;4.89834;160;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1994_N9;Sorghum;pure;Mali;1994;4.97943;180;177;6;156.822;0.01;0.4;1064;952.2;111.8;167.2;3;67;8
Mali_sorg_1995_N0;Sorghum;pure;Mali;1995;1.59942;0;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N1;Sorghum;pure;Mali;1995;2.17174;20;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N2;Sorghum;pure;Mali;1995;2.83722;40;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N3;Sorghum;pure;Mali;1995;3.52242;60;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N4;Sorghum;pure;Mali;1995;4.02786;80;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N5;Sorghum;pure;Mali;1995;4.23941;100;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N6;Sorghum;pure;Mali;1995;4.38857;120;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N7;Sorghum;pure;Mali;1995;4.49259;140;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N8;Sorghum;pure;Mali;1995;4.56357;160;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1995_N9;Sorghum;pure;Mali;1995;4.60652;180;177;6;156.822;0.01;0.4;695;643.3;51.7;58.1;3;86;11
Mali_sorg_1996_N0;Sorghum;pure;Mali;1996;0.87038;0;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N1;Sorghum;pure;Mali;1996;1.37134;20;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N2;Sorghum;pure;Mali;1996;1.83121;40;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N3;Sorghum;pure;Mali;1996;2.30422;60;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N4;Sorghum;pure;Mali;1996;2.79667;80;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N5;Sorghum;pure;Mali;1996;3.26466;100;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N6;Sorghum;pure;Mali;1996;3.71538;120;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N7;Sorghum;pure;Mali;1996;4.09524;140;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N8;Sorghum;pure;Mali;1996;4.20455;160;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1996_N9;Sorghum;pure;Mali;1996;4.28642;180;177;6;156.822;0.01;0.4;864.8;849.6;15.2;121.1;2;73;13
Mali_sorg_1997_N0;Sorghum;pure;Mali;1997;1.29137;0;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N1;Sorghum;pure;Mali;1997;1.8246;20;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N2;Sorghum;pure;Mali;1997;2.38088;40;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N3;Sorghum;pure;Mali;1997;2.9949;60;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N4;Sorghum;pure;Mali;1997;3.59495;80;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N5;Sorghum;pure;Mali;1997;4.03227;100;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N6;Sorghum;pure;Mali;1997;4.24493;120;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N7;Sorghum;pure;Mali;1997;4.40536;140;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N8;Sorghum;pure;Mali;1997;4.52672;160;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1997_N9;Sorghum;pure;Mali;1997;4.62016;180;177;6;156.822;0.01;0.4;863.4;818.5;44.9;110.8;2;77;11
Mali_sorg_1998_N0;Sorghum;pure;Mali;1998;1.10232;0;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N1;Sorghum;pure;Mali;1998;1.72251;20;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N2;Sorghum;pure;Mali;1998;2.404;40;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N3;Sorghum;pure;Mali;1998;3.1847;60;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N4;Sorghum;pure;Mali;1998;3.78391;80;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N5;Sorghum;pure;Mali;1998;4.02447;100;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N6;Sorghum;pure;Mali;1998;4.19671;120;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N7;Sorghum;pure;Mali;1998;4.31867;140;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N8;Sorghum;pure;Mali;1998;4.41027;160;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1998_N9;Sorghum;pure;Mali;1998;4.47614;180;177;6;156.822;0.01;0.4;824.8;799.2;25.6;155.1;3;72;14
Mali_sorg_1999_N0;Sorghum;pure;Mali;1999;1.37327;0;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N1;Sorghum;pure;Mali;1999;1.86117;20;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N2;Sorghum;pure;Mali;1999;2.3996;40;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N3;Sorghum;pure;Mali;1999;2.95272;60;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N4;Sorghum;pure;Mali;1999;3.52312;80;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N5;Sorghum;pure;Mali;1999;4.09061;100;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N6;Sorghum;pure;Mali;1999;4.53556;120;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N7;Sorghum;pure;Mali;1999;4.67901;140;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N8;Sorghum;pure;Mali;1999;4.79221;160;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_1999_N9;Sorghum;pure;Mali;1999;4.87777;180;177;6;156.822;0.01;0.4;1013.7;945.9;67.8;146.9;3;54;5
Mali_sorg_2000_N0;Sorghum;pure;Mali;2000;1.05852;0;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N1;Sorghum;pure;Mali;2000;1.59126;20;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N2;Sorghum;pure;Mali;2000;2.1944;40;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N3;Sorghum;pure;Mali;2000;2.89711;60;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N4;Sorghum;pure;Mali;2000;3.62949;80;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N5;Sorghum;pure;Mali;2000;4.36174;100;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N6;Sorghum;pure;Mali;2000;4.59774;120;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N7;Sorghum;pure;Mali;2000;4.78315;140;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N8;Sorghum;pure;Mali;2000;4.91786;160;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2000_N9;Sorghum;pure;Mali;2000;5.01672;180;177;6;156.822;0.01;0.4;644.5;561.1;83.4;129;0;75;7
Mali_sorg_2001_N0;Sorghum;pure;Mali;2001;1.55873;0;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N1;Sorghum;pure;Mali;2001;2.16012;20;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N2;Sorghum;pure;Mali;2001;2.85477;40;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N3;Sorghum;pure;Mali;2001;3.63838;60;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N4;Sorghum;pure;Mali;2001;4.22063;80;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N5;Sorghum;pure;Mali;2001;4.43805;100;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N6;Sorghum;pure;Mali;2001;4.60518;120;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N7;Sorghum;pure;Mali;2001;4.73029;140;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N8;Sorghum;pure;Mali;2001;4.82281;160;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2001_N9;Sorghum;pure;Mali;2001;4.88886;180;177;6;156.822;0.01;0.4;717.3;712.7;4.6;68.6;0;71;9
Mali_sorg_2002_N0;Sorghum;pure;Mali;2002;0.17585;0;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N1;Sorghum;pure;Mali;2002;0.36433;20;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N2;Sorghum;pure;Mali;2002;0.53045;40;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N3;Sorghum;pure;Mali;2002;0.70866;60;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N4;Sorghum;pure;Mali;2002;0.90707;80;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N5;Sorghum;pure;Mali;2002;1.13197;100;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N6;Sorghum;pure;Mali;2002;1.34688;120;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N7;Sorghum;pure;Mali;2002;1.56362;140;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N8;Sorghum;pure;Mali;2002;1.77328;160;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2002_N9;Sorghum;pure;Mali;2002;1.98344;180;177;6;156.822;0.01;0.4;481.61;443.66;37.95;64.24;0;1;1
Mali_sorg_2003_N0;Sorghum;pure;Mali;2003;1.29824;0;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N1;Sorghum;pure;Mali;2003;1.78352;20;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N2;Sorghum;pure;Mali;2003;2.34509;40;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N3;Sorghum;pure;Mali;2003;2.96829;60;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N4;Sorghum;pure;Mali;2003;3.65776;80;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N5;Sorghum;pure;Mali;2003;4.44948;100;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N6;Sorghum;pure;Mali;2003;4.69902;120;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N7;Sorghum;pure;Mali;2003;4.83473;140;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N8;Sorghum;pure;Mali;2003;4.93956;160;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2003_N9;Sorghum;pure;Mali;2003;5.02017;180;177;6;156.822;0.01;0.4;857.2;809.8;47.4;60.7;2;66;7
Mali_sorg_2004_N0;Sorghum;pure;Mali;2004;1.10045;0;177;6;156.822;0.01;0.4;573.4;571.2;2.2;56.6;0;80;15
Mali_sorg_2004_N1;Sorghum;pure;Mali;2004;1.6427;20;177;6;156.822;0.01;0.4;573.4;571.2;2.2;56.6;0;80;15
Mali_sorg_2004_N2;Sorghum;pure;Mali;2004;2.28155;40;177;6;156.822;0.01;0.4;573.4;571.2;2.2;56.6;0;80;15
